Date,Spread
2020-06-17,1.3512987882053746
2020-06-18,0.8315544185641306
2020-06-19,1.4242632111017333
2020-06-22,0.6296386616144138
2020-06-23,0.8106646202867127
2020-06-24,1.7488297257389789
2020-06-25,1.1684169113794431
2020-06-26,0.81864528334473
2020-06-29,0.8057956782961018
2020-06-30,0.5021083071043044
2020-07-01,-0.33437564716828216
2020-07-02,-0.3636233197611709
2020-07-03,-0.930240988528447
2020-07-06,-0.6791693430688275
2020-07-07,-1.1064294483073835
2020-07-08,-0.3302199104873642
2020-07-09,-0.701890683278461
2020-07-10,-0.8641309810396223
2020-07-13,-0.45034927208447684
2020-07-14,-1.0091883963031263
2020-07-15,-0.824776094691761
2020-07-16,-0.1559356384681747
2020-07-17,-0.8691512380289828
2020-07-20,-0.7259704140761407
2020-07-21,-0.5369907647764425
2020-07-22,-0.05182525786148329
2020-07-23,-0.5698861826305359
2020-07-24,-1.1108460864156493
2020-07-27,-0.7411641558634052
2020-07-28,-0.5039721796867518
2020-07-29,-0.3350550219890538
2020-07-30,-0.12510731558308041
2020-07-31,-0.4379530495185291
2020-08-03,-0.2886261057473787
2020-08-04,-0.13920219159569935
2020-08-05,-0.43688307753044864
2020-08-06,0.48927330603334074
2020-08-07,0.6995615335527097
2020-08-10,0.12740206987916736
2020-08-11,0.43198571099717054
2020-08-12,-0.04899474719461683
2020-08-13,0.3639093853619819
2020-08-14,0.8934170352118418
2020-08-17,0.4584186408042452
2020-08-18,0.8978621368197661
2020-08-19,1.0712340803023963
2020-08-20,1.397770368542207
2020-08-21,2.181241828218292
2020-08-24,1.912805980606461
2020-08-25,1.4164641297570877
2020-08-26,0.8807333282729832
2020-08-27,0.4109110614804816
2020-08-28,0.2953700071595371
2020-08-31,0.386233338012576
2020-09-01,0.44527562297151846
2020-09-02,0.7410257661069037
2020-09-03,0.6760045461449011
2020-09-04,1.3067568899164668
2020-09-07,1.0552476118912772
2020-09-08,2.244560944830981
2020-09-09,2.34661464290857
2020-09-10,1.748361942899483
2020-09-11,1.098978973994695
2020-09-14,1.1936995934021821
2020-09-15,0.9651235853894056
2020-09-16,1.1977487279067112
2020-09-17,1.318712999050267
2020-09-18,1.215884548961384
2020-09-21,0.7411088362183738
2020-09-22,-0.048665853325157826
2020-09-23,-0.31534939349822944
2020-09-24,0.02761871254172288
2020-09-25,0.04215440714643304
2020-09-28,-0.6335538908317373
2020-09-29,-0.5972145896913514
2020-09-30,-0.44376041487945805
2020-10-01,-0.902472164830574
2020-10-02,-0.809897419428065
2020-10-05,-0.7731525065674183
2020-10-06,-1.2404186152345766
2020-10-07,-0.950608895126865
2020-10-08,-0.59474914407879
2020-10-09,-0.0316046281581035
2020-10-12,0.5026320512726028
2020-10-13,-0.15001181472690606
2020-10-14,-0.5414378783552514
2020-10-15,-0.20747872948758284
2020-10-16,0.11119038964263295
2020-10-19,0.39644434136040685
2020-10-20,2.2163507273690026
2020-10-21,2.3699014868278176
2020-10-22,2.7988106398839196
2020-10-23,3.1184401541122484
2020-10-26,3.239336161496431
2020-10-27,2.889113175169829
2020-10-28,3.0666681253909234
2020-10-29,2.4755500525550085
2020-10-30,2.1621988764350144
2020-11-02,1.73816453642735
2020-11-03,1.5671279290969753
2020-11-04,2.4635617552520626
2020-11-05,1.3297349447485212
2020-11-06,1.48259060204813
2020-11-09,0.5526211766462698
2020-11-10,0.17040031639032716
2020-11-11,0.5179512965907223
2020-11-12,0.3644358690579957
2020-11-13,-0.3203036887660775
2020-11-16,-0.7930639273663314
2020-11-17,-0.4890450933262621
2020-11-18,-0.8574770210518415
2020-11-19,-0.7295186618628995
2020-11-20,-0.6642929294233033
2020-11-23,-0.915078500765732
2020-11-24,0.17042781300826862
2020-11-25,0.5040478482329934
2020-11-26,-0.46055498672709
2020-11-27,-0.32994119401139194
2020-11-30,-0.6190372181411196
2020-12-01,-0.17028732237378874
2020-12-02,-0.46633498059326506
2020-12-03,-0.46730370910796176
2020-12-04,-0.15387875461412898
2020-12-07,0.27796838084054165
2020-12-08,-0.30500117078607797
2020-12-09,-0.41948684098507594
2020-12-10,-0.5907139155876672
2020-12-11,-0.8617433395305263
2020-12-14,0.014600024215492446
2020-12-15,0.21757252425078355
2020-12-16,-0.399124875296478
2020-12-17,0.05601559191435107
2020-12-18,1.0613885751763883
2020-12-21,1.4798144500037582
2020-12-22,0.7139055629605314
2020-12-23,0.4935184498407922
2020-12-24,1.0664026043513843
2020-12-25,0.6743495459689799
2020-12-28,0.8304007871462146
2020-12-29,1.1538043229991757
2020-12-30,0.6297858396770615
2020-12-31,0.5380896369779612
2021-01-01,-1.0508211922485369
2021-01-04,-1.4840386012200335
2021-01-05,-1.5550394716125306
2021-01-06,-2.1008158086377753
2021-01-07,-1.2591788180920918
2021-01-08,-1.9293978648578696
2021-01-11,-2.0494309978173706
2021-01-12,-1.8772155704434628
2021-01-13,-1.1172877182645717
2021-01-14,-1.737084483752603
2021-01-15,-1.0333934864519927
2021-01-18,-0.8806120297307795
2021-01-19,-1.2371479619159875
2021-01-20,-0.8955362701238223
2021-01-21,-0.6587501813362286
2021-01-22,-0.824288693626267
2021-01-25,-0.6454672912629933
2021-01-26,-0.6652050385683317
2021-01-27,-0.46153851023789905
2021-01-28,-0.0016067180371384104
2021-01-29,0.7995860410704139
2021-02-01,0.19419833912918016
2021-02-02,1.2145950357782684
2021-02-03,0.21003876077691386
2021-02-04,0.1502387479931988
2021-02-05,0.41002842135843354
2021-02-08,0.4981295164880959
2021-02-09,0.15322092026761225
2021-02-10,0.05683584726437285
2021-02-11,-0.2055600983026613
2021-02-12,-0.47232474228490484
2021-02-15,-0.04059018518456603
2021-02-16,0.11138796296245879
2021-02-17,-0.23272110276526914
2021-02-18,0.20191106235746137
2021-02-19,0.3177051402509854
2021-02-22,0.6677040162794619
2021-02-23,0.90071269288063
2021-02-24,0.4279722519632885
2021-02-25,0.12019658927644894
2021-02-26,0.4871263295252777
2021-03-01,0.7393897558226995
2021-03-02,0.7298656266368257
2021-03-03,0.7377206065166348
2021-03-04,1.290008092865665
2021-03-05,0.9371746517855781
2021-03-08,1.1470229578725497
2021-03-09,0.9717135754728881
2021-03-10,0.7888988914983119
2021-03-11,1.2245187904647903
2021-03-12,1.4880889102833827
2021-03-15,1.7466079851337888
2021-03-16,2.2274000625313084
2021-03-17,2.0481068212457076
2021-03-18,2.204729317394666
2021-03-19,1.8806811065361664
2021-03-22,1.8860668443773787
2021-03-23,1.6832921761978104
2021-03-24,1.5709372433005737
2021-03-25,1.6787793889845875
2021-03-26,1.1190705375423264
2021-03-29,1.9776152403032319
2021-03-30,1.311585509159945
2021-03-31,0.5747580622750561
2021-04-01,1.027069209091276
2021-04-02,1.261575414068961
2021-04-05,1.4103846196942023
2021-04-06,1.5405432173830518
2021-04-07,1.3452698132567966
2021-04-08,0.7573933903979087
2021-04-09,0.674786727148657
2021-04-12,0.2529637127343052
2021-04-13,0.6655403976282988
2021-04-14,0.5212300556407201
2021-04-15,0.07538606021014171
2021-04-16,-0.11812428052418911
2021-04-19,0.05330489916110981
2021-04-20,-0.2527543872324838
2021-04-21,-0.6650811859933266
2021-04-22,-0.5356674358763733
2021-04-23,-0.43219368730956953
2021-04-26,-0.6396915507062766
2021-04-27,-0.8426114561236151
2021-04-28,-0.7301432038066082
2021-04-29,-1.392587210542147
2021-04-30,-1.9797427720088134
2021-05-03,-2.1888244559558063
2021-05-04,-2.124362788608101
2021-05-05,-1.805802621066593
2021-05-06,-0.9643333925601958
2021-05-07,-0.45125883755277196
2021-05-10,-0.4599139386667894
2021-05-11,-0.373254480217426
2021-05-12,-0.7569648005572309
2021-05-13,-0.6688416080943294
2021-05-14,-0.7166093471636235
2021-05-17,-0.45643316425536506
2021-05-18,-0.7646440735236044
2021-05-19,-0.4331054266402863
2021-05-20,0.37290312708596796
2021-05-21,0.36700531807164416
2021-05-24,0.5936270718984678
2021-05-25,0.9354354030981413
2021-05-26,0.7473932627304273
2021-05-27,0.8302031786281462
2021-05-28,0.7717616496325953
2021-05-31,0.7354589615255316
2021-06-01,0.2778023980199089
2021-06-02,0.2260657483549673
2021-06-03,0.43550710532588166
2021-06-04,1.1066840209567665
2021-06-07,1.5039443118315183
2021-06-08,2.4438554517840885
2021-06-09,1.9176220364931118
2021-06-10,2.1889518766886726
2021-06-11,2.103992385276608
2021-06-14,2.9755862482822133
2021-06-15,2.347656185546478
2021-06-16,1.7379910533084795
2021-06-17,1.3017938084000225
2021-06-18,0.15372341345499674
2021-06-21,-0.1720899615810132
2021-06-22,-0.5783602402218722
2021-06-23,-0.5436576513068285
2021-06-24,-0.4162155550904778
2021-06-25,0.4318445118843841
2021-06-28,0.7957123848533976
2021-06-29,0.3910138576933577
2021-06-30,-0.1513670561694771
2021-07-01,0.0015709293885937115
2021-07-02,-0.6822828539465178
2021-07-05,0.18790465066163975
2021-07-06,0.7564263911230222
2021-07-07,0.49318594740182364
2021-07-08,-0.3273975556671722
2021-07-09,0.35625913368130124
2021-07-12,0.36331828278251566
2021-07-13,0.9954026455635563
2021-07-14,0.23023266837602074
2021-07-15,-0.03741143145347392
2021-07-16,-0.05597465554768988
2021-07-19,-0.06798782300476391
2021-07-20,-0.3362507028356929
2021-07-21,-0.07986728440003255
2021-07-22,-0.6334846367004245
2021-07-23,-0.6740177587142373
2021-07-26,-0.5624601171995982
2021-07-27,-0.2811144367545646
2021-07-28,0.05856852696960857
2021-07-29,-0.47946296268598765
2021-07-30,-1.216883467697587
2021-08-02,-0.5345639277932239
2021-08-03,-0.30374764012977806
2021-08-04,-0.6063488546231075
2021-08-05,0.15926202430776515
2021-08-06,0.23808917612061986
2021-08-09,0.8163816770860479
2021-08-10,0.8680422724887018
2021-08-11,1.8249382000353847
2021-08-12,2.570262689727751
2021-08-13,2.3197898801639107
2021-08-16,2.656469861387045
2021-08-17,2.802666306398965
2021-08-18,3.2918460147548645
2021-08-19,2.611680789834475
2021-08-20,2.736292251577865
2021-08-23,3.0236370053683865
2021-08-24,1.9592292305346035
2021-08-25,1.2299337773483563
2021-08-26,0.0955162437630035
2021-08-27,-0.1856063015718563
2021-08-30,0.04074906236610776
2021-08-31,0.6302607484511951
2021-09-01,0.4850767657737469
2021-09-02,1.1152165764208375
2021-09-03,0.27839228748753087
2021-09-06,-0.6480055014304336
2021-09-07,-0.747409265611461
2021-09-08,-0.5850893939759594
2021-09-09,-0.5864487310937241
2021-09-10,-1.5597197953953623
2021-09-13,-1.5173125546717765
2021-09-14,-2.0338339081919736
2021-09-15,-1.5458102618271683
2021-09-16,-1.2426118094958793
2021-09-17,-1.5520040922185485
2021-09-20,-1.60908265534123
2021-09-21,-1.9563226698533942
2021-09-22,-1.8333099574424834
2021-09-23,-1.2762458986009024
2021-09-24,-1.6717080428804354
2021-09-27,-1.3169465127263238
2021-09-28,-1.4285216827556422
2021-09-29,-1.6497302694128586
2021-09-30,-1.4846264722780367
2021-10-01,-1.792250134770509
2021-10-04,-1.8878206170770864
2021-10-05,-2.2769471381621904
2021-10-06,-1.1242886385941024
2021-10-07,-0.9380598869999912
2021-10-08,-1.153518580189219
2021-10-11,-0.9197020627712176
2021-10-12,-0.8788430618360938
2021-10-13,-0.8700387821130837
2021-10-14,-0.44985556395041515
2021-10-15,-0.0004365281951725919
2021-10-18,-0.19460606551200055
2021-10-19,-0.42351903137701186
2021-10-20,-0.4967394104985432
2021-10-21,-1.5019679362811242
2021-10-22,-2.1005947853986138
2021-10-25,-1.2797596634927317
2021-10-26,-0.37425845185531426
2021-10-27,-0.42935503656437635
2021-10-28,-0.08874480304262389
2021-10-29,0.08554971429894054
2021-11-01,1.5528463057512953
2021-11-02,1.9825536285927337
2021-11-03,1.8408307680864295
2021-11-04,1.3100665828346
2021-11-05,0.476517478060821
2021-11-08,0.5481862582211154
2021-11-09,0.15604841519548351
2021-11-10,-0.539008807235223
2021-11-11,-0.8147071273812065
2021-11-12,-1.2619166143715823
2021-11-15,-0.3802223515855552
2021-11-16,0.06228452219906133
2021-11-17,0.05330822045476902
2021-11-18,0.6937436762231579
2021-11-19,0.593077232124188
2021-11-22,0.07878849525659692
2021-11-23,0.7597499885937582
2021-11-24,0.9289058130573933
2021-11-25,0.35032861645002633
2021-11-26,0.20774487877976178
2021-11-29,-0.17861616999507746
2021-11-30,-0.7560085914997332
2021-12-01,-0.20526475223170992
2021-12-02,0.7654747064787935
2021-12-03,0.07702508938370078
2021-12-06,0.3603562375228804
2021-12-07,0.03423877835179878
2021-12-08,-0.2334982962865415
2021-12-09,-0.5552241151620598
2021-12-10,-1.0181872876064162
2021-12-13,-0.9839287610602572
2021-12-14,-1.346591359858019
2021-12-15,-1.1655112242377534
2021-12-16,-1.1065240000234968
2021-12-17,-1.1339838356550258
2021-12-20,-1.4945944923563155
2021-12-21,-1.637311598125023
2021-12-22,-1.1193594552502135
2021-12-23,-0.7670984150248628
2021-12-24,-1.134393176843104
2021-12-27,-0.9876179275178065
2021-12-28,-0.5681699405796306
2021-12-29,-1.2942285851717097
2021-12-30,-0.8797530818108805
2021-12-31,-1.0866681494847747
2022-01-03,-0.6771627391867303
2022-01-04,-0.9317708267710072
2022-01-05,-1.6742464684937892
2022-01-06,-2.302173565984786
2022-01-07,-2.1150888641120402
2022-01-10,-1.827465406553661
2022-01-11,-2.1200273496908926
2022-01-12,-1.6503381417121714
2022-01-13,-2.2904231454361215
2022-01-14,-2.137109723554727
2022-01-17,-2.548678188787881
2022-01-18,-2.6787799886100414
2022-01-19,-2.4415645850101813
2022-01-20,-2.624221935887796
2022-01-21,-2.583775368752565
2022-01-24,-1.8705786374898317
2022-01-25,-1.9157672707735198
2022-01-26,-1.3172913480927253
2022-01-27,-1.6596882325973716
2022-01-28,-1.202140299237096
2022-01-31,-0.3104843933071302
2022-02-01,-1.33272541418014
2022-02-02,-1.542791483854593
2022-02-03,-1.120989226330133
2022-02-04,-1.0829674670998282
2022-02-07,-0.7606356624536197
2022-02-08,-0.9333776738106896
2022-02-09,-0.7470321312907879
2022-02-10,-0.7194661708752976
2022-02-11,-0.06101710844154162
2022-02-14,0.1041154187363249
2022-02-15,0.2861028860542527
2022-02-16,0.1048324302093171
2022-02-17,-0.12362283314091727
2022-02-18,-0.3233540122749714
2022-02-21,-0.09428400963916239
2022-02-22,-0.2768300033202058
2022-02-23,-0.09034839676369266
2022-02-24,0.9088184893347568
2022-02-25,1.2973143146884225
2022-02-28,1.1314258260629653
2022-03-01,1.6373346040461199
2022-03-02,1.3288782373753039
2022-03-03,0.2707772061852962
2022-03-04,-0.25217868975262725
2022-03-07,-1.1504389458848454
2022-03-08,-1.2953717760916543
2022-03-09,-1.2536343894759492
2022-03-10,-0.4286904000090628
2022-03-11,-0.2574800126003449
2022-03-14,-0.3474455421753886
2022-03-15,0.07454691026803761
2022-03-16,-0.9787496238120879
2022-03-17,-0.8267517438885159
2022-03-18,-0.43721413061840586
2022-03-21,-1.1255762774777471
2022-03-22,-0.5418867429443832
2022-03-23,-0.36204406503222675
2022-03-24,-0.49682633000402276
2022-03-25,-0.10161513403913958
2022-03-28,1.0476336480254926
2022-03-29,1.177952820394811
2022-03-30,1.3250417594020023
2022-03-31,1.0788708645979646
2022-04-01,0.6335021862953352
2022-04-04,0.960695407557973
2022-04-05,0.4572930661407444
2022-04-06,0.41638705983689883
2022-04-07,0.15472158051680918
2022-04-08,0.3675734261529171
2022-04-11,0.4939473457069088
2022-04-12,0.9670568256695153
2022-04-13,0.6238601613219705
2022-04-14,0.4133714660901622
2022-04-15,-0.1078208966443821
2022-04-18,-0.38763535616842315
2022-04-19,-0.2374916003779295
2022-04-20,0.0920339119840401
2022-04-21,-0.40534561080855713
2022-04-22,-0.01276011280949696
2022-04-25,0.6457177295141951
2022-04-26,0.8273048778431322
2022-04-27,1.6998581001828081
2022-04-28,1.2549795241807482
2022-04-29,0.5845384544209318
2022-05-02,-0.2877089864991027
2022-05-03,0.41862264934264326
2022-05-04,0.6895449721384588
2022-05-05,0.5949403119056518
2022-05-06,0.6730875802736471
2022-05-09,0.08498479064717612
2022-05-10,1.2472972135943348
2022-05-11,1.235363298199944
2022-05-12,1.204034445872929
2022-05-13,1.4382782497007893
2022-05-16,1.527010795152339
2022-05-17,1.4910161485942413
2022-05-18,0.9865288389761884
2022-05-19,1.078172093615948
2022-05-20,1.8497829535159926
2022-05-23,2.353347033572259
2022-05-24,2.951300610785342
2022-05-25,2.556753323687866
2022-05-26,1.9284068552055669
2022-05-27,1.7039976422224403
2022-05-30,1.5244832164036604
2022-05-31,1.8742484135014634
2022-06-01,0.8893562936581043
2022-06-02,1.475843273643185
2022-06-03,1.2295005577309346
2022-06-06,0.8312560567006947
2022-06-07,0.2268463118860059
2022-06-08,-0.6543376348854589
2022-06-09,-0.31435234847700716
2022-06-10,-0.3329821540375535
2022-06-13,-0.9889771397758845
2022-06-14,-1.609556991766928
2022-06-15,-1.761857051275107
2022-06-16,-0.9416928276973605
2022-06-17,-1.032294646250147
2022-06-20,-1.673458190698357
2022-06-21,-1.6399485483623524
2022-06-22,-1.625891461524299
2022-06-23,-2.781233865716121
2022-06-24,-2.617067683035609
2022-06-27,-2.5340548461380967
2022-06-28,-1.9775219328880969
2022-06-29,-0.9331496726886381
2022-06-30,-0.23989831294015196
2022-07-01,-0.24160179344356392
2022-07-04,-0.6451327620705389
2022-07-05,0.7016425208355006
2022-07-06,0.7484952414768469
2022-07-07,0.7929344233686468
2022-07-08,0.8207824921064324
2022-07-11,0.922534343270424
2022-07-12,0.8242956490850255
2022-07-13,0.5173530901112326
2022-07-14,0.27920907562060626
2022-07-15,0.2924469446134865
2022-07-18,0.02635610859787496
2022-07-19,-0.3127676652246554
2022-07-20,-0.2517322787986451
2022-07-21,-0.4324483505670278
2022-07-22,0.22736348428884812
2022-07-25,-1.1298051973885175
2022-07-26,-0.6256180610858721
2022-07-27,-0.029069981934450206
2022-07-28,-1.0122607336870204
2022-07-29,-1.128255193687552
2022-08-01,-1.2770034157144519
2022-08-02,-1.844265264653175
2022-08-03,-2.07575373198829
2022-08-04,-2.445509149826413
2022-08-05,-1.4282513114831508
2022-08-08,-0.8377293390874594
2022-08-09,-0.11466690344137298
2022-08-10,0.30107066495616586
2022-08-11,-0.19399886352710638
2022-08-12,-0.37450846464005716
2022-08-15,-0.07389063530820339
2022-08-16,-0.6162919403809122
2022-08-17,-0.20629433098346617
2022-08-18,-0.2733249312328505
2022-08-19,-0.3606328912746588
2022-08-22,0.010901292145165886
2022-08-23,0.26526823571717406
2022-08-24,0.15719672459454115
2022-08-25,0.7284551971692612
2022-08-26,0.19797649759989744
2022-08-29,0.4913128534791138
2022-08-30,0.7232167110532339
2022-08-31,0.4920899637792453
2022-09-01,0.5428852255906125
2022-09-02,-0.11985821141650765
2022-09-05,0.3052599337209876
2022-09-06,0.2123249318194671
2022-09-07,-0.018410635006022247
2022-09-08,0.4822683964201002
2022-09-09,0.11076655526297285
2022-09-12,-0.5653481923647674
2022-09-13,-1.3071843444568811
2022-09-14,-0.965026222143555
2022-09-15,-1.5400851528927353
2022-09-16,-0.6507726911399412
2022-09-19,-1.6099997899190113
2022-09-20,-0.711338827031299
2022-09-21,-0.5696969055128402
2022-09-22,-0.5505192006500206
2022-09-23,-0.7688480892762541
2022-09-26,-0.5097293900071711
2022-09-27,-0.45322770011671754
2022-09-28,0.13842107396115821
2022-09-29,0.2408303657012949
2022-09-30,0.3262413303951699
2022-10-03,0.18688628903669846
2022-10-04,0.19766562910657237
2022-10-05,0.37005554574773303
2022-10-06,-0.39756017792311127
2022-10-07,-0.9680883730294259
2022-10-10,-0.5466849448311821
2022-10-11,-0.45466820987162215
2022-10-12,-0.5203260299599144
2022-10-13,-0.5172467974782125
2022-10-14,-0.3144133669328042
2022-10-17,-0.5938048724122709
2022-10-18,-0.9305998730959057
2022-10-19,-0.7799405782269186
2022-10-20,-1.1943488080706732
2022-10-21,-0.9392735673127603
2022-10-24,-1.687073513566257
2022-10-25,-1.095673597531773
2022-10-26,-0.7667851489635034
2022-10-27,-0.5497256265861123
2022-10-28,0.009854790045005224
2022-10-31,0.8600997705177456
2022-11-01,1.3580096690497818
2022-11-02,0.4820143194125235
2022-11-03,-0.12409718357478727
2022-11-04,-0.42091366315233714
2022-11-07,-0.37434600268133256
2022-11-08,-0.0906641966397137
2022-11-09,-0.4151397954893703
2022-11-10,-0.2875684263090461
2022-11-11,-0.6034977896010476
2022-11-14,-0.8457006351452963
2022-11-15,-1.4697662183315359
2022-11-16,-1.8241409136189004
2022-11-17,-2.3834084929589476
2022-11-18,-2.720167245762201
2022-11-21,-2.111074108794008
2022-11-22,-2.454037451391766
2022-11-23,-1.0601049317154683
2022-11-24,-0.7416366981815958
2022-11-25,-0.5574629817344645
2022-11-28,-0.8317904116092834
2022-11-29,-0.3189325070487703
2022-11-30,-0.47567936543898703
2022-12-01,-0.3186420729221622
2022-12-02,0.9778100035072672
2022-12-05,0.9492436346883615
2022-12-06,1.527553521229204
2022-12-07,1.179074347363577
2022-12-08,1.1702330221867623
2022-12-09,2.0011316708764637
2022-12-12,1.6335327042244208
2022-12-13,2.405163804093598
2022-12-14,2.5836719631528893
2022-12-15,2.1073403207942576
2022-12-16,2.1882389111096985
2022-12-19,2.441238040385271
2022-12-20,2.4795847046798496
2022-12-21,1.5269791975387967
2022-12-22,1.0264288393481822
2022-12-23,0.7764966202754096
2022-12-26,0.5935088956513361
2022-12-27,0.7600648788990823
2022-12-28,0.6863018431588417
2022-12-29,-0.1075500180691904
2022-12-30,0.010866392742380881
2023-01-02,0.22681060956767096
2023-01-03,0.4320942496754343
2023-01-04,0.853274099827976
2023-01-05,1.1293018983515122
2023-01-06,1.2507491731249907
2023-01-09,1.0936035188967006
2023-01-10,0.22789549092756145
2023-01-11,0.41443038219078243
2023-01-12,0.4707461458928317
2023-01-13,0.568028207157516
2023-01-16,-0.05262086244946573
2023-01-17,-0.5328522517847873
2023-01-18,-0.011563383580109221
2023-01-19,-0.05381806951941659
2023-01-20,0.24122968683281298
2023-01-23,0.20711748743319713
2023-01-24,0.18849706866759686
2023-01-25,0.6051259130160553
2023-01-26,0.27410799950551024
2023-01-27,0.25627476542576755
2023-01-30,-0.013934975627266422
2023-01-31,-0.2453980191598535
2023-02-01,-0.37945018948501996
2023-02-02,-0.232554702686131
2023-02-03,-0.41265219501353956
2023-02-06,0.24135464035174792
2023-02-07,-0.19897907896188993
2023-02-08,-0.27003272266410727
2023-02-09,-0.45133060478679976
2023-02-10,0.2813410082255028
2023-02-13,0.35196848350842913
2023-02-14,0.7874183132729624
2023-02-15,0.027633517443939493
2023-02-16,0.13648890557488436
2023-02-17,0.551431306126648
2023-02-20,0.561351163175781
2023-02-21,1.0369761072306374
2023-02-22,0.7576059451045416
2023-02-23,1.393418923911348
2023-02-24,2.4189378107680324
2023-02-27,2.1111024373886274
2023-02-28,1.7622102408778781
2023-03-01,2.3186976286117065
2023-03-02,2.9043428912996156
2023-03-03,2.4398748526827787
2023-03-06,2.0686419926613824
2023-03-07,1.7512896694236852
2023-03-08,0.9315438667709273
2023-03-09,0.33667036859845867
2023-03-10,-0.2396695734302996
2023-03-13,-0.6737291060946957
2023-03-14,-0.7145690642290328
2023-03-15,-0.6639535900410563
2023-03-16,0.012718508612078017
2023-03-17,-0.5378370386021658
2023-03-20,-0.11960532643875121
2023-03-21,-0.2685425051441116
2023-03-22,-0.34691273507413245
2023-03-23,-0.044778165394160685
2023-03-24,-0.5558738489491011
2023-03-27,-0.3330348562964598
2023-03-28,-0.23347350086966134
2023-03-29,0.0531107127824223
2023-03-30,0.2703137039299126
2023-03-31,1.4961284389023373
2023-04-03,1.1808619409725432
2023-04-04,0.925197266321031
2023-04-05,0.6054280563428076
2023-04-06,0.3104111793137405
2023-04-07,-0.03472954277459683
2023-04-10,0.48441121193880865
2023-04-11,1.0829160967089497
2023-04-12,0.7059197362665749
2023-04-13,0.25769013779478167
2023-04-14,0.4246018641401749
2023-04-17,0.11810792622081934
2023-04-18,0.38301840277017957
2023-04-19,0.4266148126048407
2023-04-20,-0.3343582553056681
2023-04-21,0.36953765437516095
2023-04-24,1.1622831017659332
2023-04-25,0.7701763898341876
2023-04-26,0.5126170637752464
2023-04-27,0.5919237943763226
2023-04-28,0.7485473083565556
2023-05-01,1.0348074572565875
2023-05-02,1.9333677018591746
2023-05-03,1.7271972308582946
2023-05-04,1.2164222544696672
